"Year","ClimYr","RosNew","InflNew","TransectNew","TagNew","save","surv","lagsrtsz","lagforsurv","InflYesNo","Tot_fall_ppt","Tot_winter_ppt","Tot_summer_ppt","Mean_fall_temp","Mean_winter_temp","Mean_summer_temp"
21,2003,103,25,"E.4","E.4.5",1,1,1,1,1,0.40460535089953,0.770539774868584,0.406761367672264,0.809886259374539,0.521230437731599,0.928291099200762
22,2008,45,65,"E.4","E.4.5",1,1,1,1,1,0.397635694760219,0.747196066075193,0.216515858324331,0.931702654679972,-0.105997197037868,0.868929950865345
23,2018,12,0,"E.4","E.4.5",1,1,1,1,0,0.820202678532953,0.280540567664798,0.364220298173466,0.881796452616694,0.614675314623864,0.976478985204826
24,2013,13,4,"E.4","E.4.5",1,1,1,1,1,0.334880792945785,0.392034381868036,0.382215833179212,0.878503198376422,0.121571355790535,0.864016636098345
25,2007,9,0,"E.4","E.4.5",1,1,1,1,0,0.676078939412908,0.804194424373191,0.635931988701444,0.792502661715993,0.179141488755189,0.87219596073911
26,2007,27,0,"E.4","E.4.5",1,1,1,1,0,0.676078939412908,0.804194424373191,0.635931988701444,0.792502661715993,0.179141488755189,0.87219596073911
27,2003,36,0,"E.4","E.4.5",1,1,1,1,0,0.40460535089953,0.770539774868584,0.406761367672264,0.809886259374539,0.521230437731599,0.928291099200762
28,2014,19,8,"E.4","E.4.5",1,1,1,1,1,1,0.57133371017399,0.548897718011174,0.86208627893659,0.149155416629547,0.870935412452827
29,2013,26,1,"E.4","E.4.5",1,1,1,1,1,0.334880792945785,0.392034381868036,0.382215833179212,0.878503198376422,0.121571355790535,0.864016636098345
30,2017,34,8,"E.4","E.4.5",1,1,1,1,1,0.47112088663204,0.440859902190938,0.764780844142139,0.959850660982415,0.894700127564813,0.888640598843415
31,2004,12,16,"E.4","E.4.5",1,1,1,1,1,0.426126252719016,0.472325399549983,0.774946832826108,0.875357461364366,0.660313021089086,0.871551332206154
32,2018,17,0,"E.4","E.4.5",1,1,1,1,0,0.820202678532953,0.280540567664798,0.364220298173466,0.881796452616694,0.614675314623864,0.976478985204826
33,2014,11,0,"E.4","E.4.5",1,1,1,1,0,1,0.57133371017399,0.548897718011174,0.86208627893659,0.149155416629547,0.870935412452827
34,2011,16,0,"E.4","E.4.5",1,1,1,1,0,0.343384472826534,0.351119026265863,0.28270023348413,0.897607169972604,0.295521459844502,0.90318002632244
35,2003,5,0,"E.4","E.4.5",1,1,1,1,0,0.40460535089953,0.770539774868584,0.406761367672264,0.809886259374539,0.521230437731599,0.928291099200762
36,2010,5,0,"E.4","E.4.5",1,1,1,1,0,0.728333106128939,0.908252363657798,0.322663492225605,0.77426705869108,-0.0714396344770398,0.911975345777408
37,2020,2,0,"E.4","E.4.5",1,1,1,1,0,0.484891047633171,0.523281698781461,0.324299241171216,0.857062810422188,0.536021943823545,0.925924590788817
38,2006,NA,NA,"E.4","E.4.5",1,0,0,1,NA,0.565221037597558,0.431015989261498,0.515147040991936,0.900048383456686,0.314117470221433,0.983999419746195
1,2012,3,NA,"E.5","E.5.6",1,1,0,0,NA,0.698320598730872,0.331635529686105,0.407616754945371,0.889677224543807,0.619246841631185,1
2,2010,9,0,"E.5","E.5.6",1,1,1,1,0,0.728333106128939,0.908252363657798,0.322663492225605,0.77426705869108,-0.0714396344770398,0.911975345777408
3,2019,11,0,"E.5","E.5.6",1,1,1,1,0,0.516812071540082,0.648340988983694,0.548302489806649,0.827728638883116,0.228885778825587,0.85589882012107
4,2012,5,2,"E.5","E.5.6",1,1,1,1,1,0.698320598730872,0.331635529686105,0.407616754945371,0.889677224543807,0.619246841631185,1
5,2020,15,4,"E.5","E.5.6",1,1,1,1,1,0.484891047633171,0.523281698781461,0.324299241171216,0.857062810422188,0.536021943823545,0.925924590788817
6,2016,NA,NA,"E.5","E.5.6",1,0,0,1,NA,0.46825007786234,0.453717549540547,0.578887159221884,0.962488478687943,0.775453257264794,0.926457520143523
1,2012,29,NA,"W.1","W.1.7",1,1,0,0,NA,0.698320598730872,0.331635529686105,0.407616754945371,0.889677224543807,0.619246841631185,1
2,2010,29,13,"W.1","W.1.7",1,1,1,1,1,0.728333106128939,0.908252363657798,0.322663492225605,0.77426705869108,-0.0714396344770398,0.911975345777408
3,2019,55,9,"W.1","W.1.7",1,1,1,1,1,0.516812071540082,0.648340988983694,0.548302489806649,0.827728638883116,0.228885778825587,0.85589882012107
4,2012,51,13,"W.1","W.1.7",1,1,1,1,1,0.698320598730872,0.331635529686105,0.407616754945371,0.889677224543807,0.619246841631185,1
5,2020,29,15,"W.1","W.1.7",1,1,1,1,1,0.484891047633171,0.523281698781461,0.324299241171216,0.857062810422188,0.536021943823545,0.925924590788817
6,2016,26,7,"W.1","W.1.7",1,1,1,1,1,0.46825007786234,0.453717549540547,0.578887159221884,0.962488478687943,0.775453257264794,0.926457520143523
7,2020,12,0,"W.1","W.1.7",1,1,1,1,0,0.484891047633171,0.523281698781461,0.324299241171216,0.857062810422188,0.536021943823545,0.925924590788817
8,2015,15,0,"W.1","W.1.7",1,1,1,1,0,0.51891383099796,1,1,0.845620144706949,0.633968675327944,0.87855609108059
9,2017,14,17,"W.1","W.1.7",1,1,1,1,1,0.47112088663204,0.440859902190938,0.764780844142139,0.959850660982415,0.894700127564813,0.888640598843415
10,2008,9,10,"W.1","W.1.7",1,1,1,1,1,0.397635694760219,0.747196066075193,0.216515858324331,0.931702654679972,-0.105997197037868,0.868929950865345
11,2003,7,0,"W.1","W.1.7",1,1,1,1,0,0.40460535089953,0.770539774868584,0.406761367672264,0.809886259374539,0.521230437731599,0.928291099200762
12,2019,10,0,"W.1","W.1.7",1,1,1,1,0,0.516812071540082,0.648340988983694,0.548302489806649,0.827728638883116,0.228885778825587,0.85589882012107
13,2002,3,0,"W.1","W.1.7",1,1,1,1,0,0.469900907847559,0.378578373247261,0.241834743309348,0.919889620719451,0.143886568738746,0.982609945524128
14,2019,5,0,"W.1","W.1.7",1,1,1,1,0,0.516812071540082,0.648340988983694,0.548302489806649,0.827728638883116,0.228885778825587,0.85589882012107
15,2012,3,0,"W.1","W.1.7",1,1,1,1,0,0.698320598730872,0.331635529686105,0.407616754945371,0.889677224543807,0.619246841631185,1
16,2005,13,1,"W.1","W.1.7",1,1,1,1,1,0.475171405709443,0.749611418646112,0.244154788387561,0.802038252523882,0.615450165642526,0.904898989713957
17,2011,8,4,"W.1","W.1.7",1,1,1,1,1,0.343384472826534,0.351119026265863,0.28270023348413,0.897607169972604,0.295521459844502,0.90318002632244
18,2007,1,0,"W.1","W.1.7",1,1,1,1,0,0.676078939412908,0.804194424373191,0.635931988701444,0.792502661715993,0.179141488755189,0.87219596073911
19,2010,1,0,"W.1","W.1.7",1,1,1,1,0,0.728333106128939,0.908252363657798,0.322663492225605,0.77426705869108,-0.0714396344770398,0.911975345777408
20,2017,1,0,"W.1","W.1.7",1,1,1,1,0,0.47112088663204,0.440859902190938,0.764780844142139,0.959850660982415,0.894700127564813,0.888640598843415
21,2003,2,0,"W.1","W.1.7",1,1,1,1,0,0.40460535089953,0.770539774868584,0.406761367672264,0.809886259374539,0.521230437731599,0.928291099200762
22,2008,1,0,"W.1","W.1.7",1,1,1,1,0,0.397635694760219,0.747196066075193,0.216515858324331,0.931702654679972,-0.105997197037868,0.868929950865345
23,2018,1,0,"W.1","W.1.7",1,1,1,1,0,0.820202678532953,0.280540567664798,0.364220298173466,0.881796452616694,0.614675314623864,0.976478985204826
24,2013,NA,NA,"W.1","W.1.7",1,0,0,1,NA,0.334880792945785,0.392034381868036,0.382215833179212,0.878503198376422,0.121571355790535,0.864016636098345
1,2012,75,NA,"E.4","E.4.8",1,1,0,0,NA,0.698320598730872,0.331635529686105,0.407616754945371,0.889677224543807,0.619246841631185,1
2,2010,125,10,"E.4","E.4.8",1,1,1,1,1,0.728333106128939,0.908252363657798,0.322663492225605,0.77426705869108,-0.0714396344770398,0.911975345777408
3,2019,49,9,"E.4","E.4.8",1,1,1,1,1,0.516812071540082,0.648340988983694,0.548302489806649,0.827728638883116,0.228885778825587,0.85589882012107
4,2012,47,28,"E.4","E.4.8",1,1,1,1,1,0.698320598730872,0.331635529686105,0.407616754945371,0.889677224543807,0.619246841631185,1
5,2020,56,18,"E.4","E.4.8",1,1,1,1,1,0.484891047633171,0.523281698781461,0.324299241171216,0.857062810422188,0.536021943823545,0.925924590788817
6,2016,47,4,"E.4","E.4.8",1,1,1,1,1,0.46825007786234,0.453717549540547,0.578887159221884,0.962488478687943,0.775453257264794,0.926457520143523
7,2020,9,45,"E.4","E.4.8",1,1,1,1,1,0.484891047633171,0.523281698781461,0.324299241171216,0.857062810422188,0.536021943823545,0.925924590788817
8,2015,4,0,"E.4","E.4.8",1,1,1,1,0,0.51891383099796,1,1,0.845620144706949,0.633968675327944,0.87855609108059
9,2017,3,0,"E.4","E.4.8",1,1,1,1,0,0.47112088663204,0.440859902190938,0.764780844142139,0.959850660982415,0.894700127564813,0.888640598843415
10,2008,5,1,"E.4","E.4.8",1,1,1,1,1,0.397635694760219,0.747196066075193,0.216515858324331,0.931702654679972,-0.105997197037868,0.868929950865345
11,2003,17,0,"E.4","E.4.8",1,1,1,1,0,0.40460535089953,0.770539774868584,0.406761367672264,0.809886259374539,0.521230437731599,0.928291099200762
12,2019,36,18,"E.4","E.4.8",1,1,1,1,1,0.516812071540082,0.648340988983694,0.548302489806649,0.827728638883116,0.228885778825587,0.85589882012107
13,2002,29,10,"E.4","E.4.8",1,1,1,1,1,0.469900907847559,0.378578373247261,0.241834743309348,0.919889620719451,0.143886568738746,0.982609945524128
14,2019,42,0,"E.4","E.4.8",1,1,1,1,0,0.516812071540082,0.648340988983694,0.548302489806649,0.827728638883116,0.228885778825587,0.85589882012107
15,2012,11,1,"E.4","E.4.8",1,1,1,1,1,0.698320598730872,0.331635529686105,0.407616754945371,0.889677224543807,0.619246841631185,1
16,2005,6,1,"E.4","E.4.8",1,1,1,1,1,0.475171405709443,0.749611418646112,0.244154788387561,0.802038252523882,0.615450165642526,0.904898989713957
17,2011,NA,NA,"E.4","E.4.8",1,0,0,1,NA,0.343384472826534,0.351119026265863,0.28270023348413,0.897607169972604,0.295521459844502,0.90318002632244
1,2012,14,NA,"E.1","E.1.9",1,1,0,0,NA,0.698320598730872,0.331635529686105,0.407616754945371,0.889677224543807,0.619246841631185,1
2,2010,39,7,"E.1","E.1.9",1,1,1,1,1,0.728333106128939,0.908252363657798,0.322663492225605,0.77426705869108,-0.0714396344770398,0.911975345777408
3,2019,31,6,"E.1","E.1.9",1,1,1,1,1,0.516812071540082,0.648340988983694,0.548302489806649,0.827728638883116,0.228885778825587,0.85589882012107
4,2012,37,0,"E.1","E.1.9",1,1,1,1,0,0.698320598730872,0.331635529686105,0.407616754945371,0.889677224543807,0.619246841631185,1
5,2020,57,5,"E.1","E.1.9",1,1,1,1,1,0.484891047633171,0.523281698781461,0.324299241171216,0.857062810422188,0.536021943823545,0.925924590788817
6,2016,39,16,"E.1","E.1.9",1,1,1,1,1,0.46825007786234,0.453717549540547,0.578887159221884,0.962488478687943,0.775453257264794,0.926457520143523
7,2020,40,41,"E.1","E.1.9",1,1,1,1,1,0.484891047633171,0.523281698781461,0.324299241171216,0.857062810422188,0.536021943823545,0.925924590788817
8,2015,52,13,"E.1","E.1.9",1,1,1,1,1,0.51891383099796,1,1,0.845620144706949,0.633968675327944,0.87855609108059
9,2017,26,94,"E.1","E.1.9",1,1,1,1,1,0.47112088663204,0.440859902190938,0.764780844142139,0.959850660982415,0.894700127564813,0.888640598843415
10,2008,11,19,"E.1","E.1.9",1,1,1,1,1,0.397635694760219,0.747196066075193,0.216515858324331,0.931702654679972,-0.105997197037868,0.868929950865345
11,2003,12,0,"E.1","E.1.9",1,1,1,1,0,0.40460535089953,0.770539774868584,0.406761367672264,0.809886259374539,0.521230437731599,0.928291099200762
12,2019,3,5,"E.1","E.1.9",1,1,1,1,1,0.516812071540082,0.648340988983694,0.548302489806649,0.827728638883116,0.228885778825587,0.85589882012107
13,2002,NA,NA,"E.1","E.1.9",1,0,0,1,NA,0.469900907847559,0.378578373247261,0.241834743309348,0.919889620719451,0.143886568738746,0.982609945524128
1,2012,32,NA,"E.4","E.4.10",1,1,0,0,NA,0.698320598730872,0.331635529686105,0.407616754945371,0.889677224543807,0.619246841631185,1
2,2010,24,13,"E.4","E.4.10",1,1,1,1,1,0.728333106128939,0.908252363657798,0.322663492225605,0.77426705869108,-0.0714396344770398,0.911975345777408
3,2019,32,0,"E.4","E.4.10",1,1,1,1,0,0.516812071540082,0.648340988983694,0.548302489806649,0.827728638883116,0.228885778825587,0.85589882012107
4,2012,11,15,"E.4","E.4.10",1,1,1,1,1,0.698320598730872,0.331635529686105,0.407616754945371,0.889677224543807,0.619246841631185,1
5,2020,12,0,"E.4","E.4.10",1,1,1,1,0,0.484891047633171,0.523281698781461,0.324299241171216,0.857062810422188,0.536021943823545,0.925924590788817
6,2016,1,0,"E.4","E.4.10",1,1,1,1,0,0.46825007786234,0.453717549540547,0.578887159221884,0.962488478687943,0.775453257264794,0.926457520143523
7,2020,2,0,"E.4","E.4.10",1,1,1,1,0,0.484891047633171,0.523281698781461,0.324299241171216,0.857062810422188,0.536021943823545,0.925924590788817
8,2015,4,0,"E.4","E.4.10",1,1,1,1,0,0.51891383099796,1,1,0.845620144706949,0.633968675327944,0.87855609108059
9,2017,5,0,"E.4","E.4.10",1,1,1,1,0,0.47112088663204,0.440859902190938,0.764780844142139,0.959850660982415,0.894700127564813,0.888640598843415
10,2008,6,0,"E.4","E.4.10",1,1,1,1,0,0.397635694760219,0.747196066075193,0.216515858324331,0.931702654679972,-0.105997197037868,0.868929950865345
11,2003,12,0,"E.4","E.4.10",1,1,1,1,0,0.40460535089953,0.770539774868584,0.406761367672264,0.809886259374539,0.521230437731599,0.928291099200762
12,2019,17,13,"E.4","E.4.10",1,1,1,1,1,0.516812071540082,0.648340988983694,0.548302489806649,0.827728638883116,0.228885778825587,0.85589882012107
13,2002,19,1,"E.4","E.4.10",1,1,1,1,1,0.469900907847559,0.378578373247261,0.241834743309348,0.919889620719451,0.143886568738746,0.982609945524128
14,2019,50,0,"E.4","E.4.10",1,1,1,1,0,0.516812071540082,0.648340988983694,0.548302489806649,0.827728638883116,0.228885778825587,0.85589882012107
15,2012,32,14,"E.4","E.4.10",1,1,1,1,1,0.698320598730872,0.331635529686105,0.407616754945371,0.889677224543807,0.619246841631185,1
